createAt,manageObject,M8046C0,M8046C1,M8046C2,M8046C4,M8046C3,M8046C5
2025-05-07T01:30:00.000-04:00:00,NE-MRBTS-690501,15,677,23.0,760.0,12.0,312789.0
2025-05-07T01:30:00.000-04:00:00,NE-MRBTS-690501,15,677,23.0,760.0,12.0,312789.0
2025-05-07T01:30:00.000-04:00:00,NE-MRBTS-690501,15,677,23.0,760.0,12.0,312789.0
2025-05-07T01:30:00.000-04:00:00,NE-MRBTS-690501,15,677,23.0,760.0,12.0,312789.0
2025-05-07T01:45:00.000-04:00:00,NE-MRBTS-690501,18,438,34.0,586.0,12.0,313046.0
2025-05-07T01:45:00.000-04:00:00,NE-MRBTS-690501,18,438,34.0,586.0,12.0,313046.0
2025-05-07T01:45:00.000-04:00:00,NE-MRBTS-690501,18,438,34.0,586.0,12.0,313046.0
2025-05-07T01:45:00.000-04:00:00,NE-MRBTS-690501,18,438,34.0,586.0,12.0,313046.0
2025-05-07T02:00:00.000-04:00:00,NE-MRBTS-690501,13,467,18.0,654.0,11.0,313263.0
2025-05-07T02:00:00.000-04:00:00,NE-MRBTS-690501,13,467,18.0,654.0,11.0,313263.0
2025-05-07T02:00:00.000-04:00:00,NE-MRBTS-690501,13,467,18.0,654.0,11.0,313263.0
2025-05-07T02:00:00.000-04:00:00,NE-MRBTS-690501,13,467,18.0,654.0,11.0,313263.0
2025-05-07T02:15:00.000-04:00:00,NE-MRBTS-690501,12,309,58.0,761.0,12.0,313444.0
2025-05-07T02:15:00.000-04:00:00,NE-MRBTS-690501,12,309,58.0,761.0,12.0,313444.0
2025-05-07T02:15:00.000-04:00:00,NE-MRBTS-690501,12,309,58.0,761.0,12.0,313444.0
2025-05-07T02:15:00.000-04:00:00,NE-MRBTS-690501,12,309,58.0,761.0,12.0,313444.0
2025-05-07T02:30:00.000-04:00:00,NE-MRBTS-690501,13,381,11.0,644.0,11.0,313506.0
2025-05-07T02:30:00.000-04:00:00,NE-MRBTS-690501,13,381,11.0,644.0,11.0,313506.0
2025-05-07T02:30:00.000-04:00:00,NE-MRBTS-690501,13,381,11.0,644.0,11.0,313506.0
2025-05-07T02:30:00.000-04:00:00,NE-MRBTS-690501,13,381,11.0,644.0,11.0,313506.0
2025-05-07T02:45:00.000-04:00:00,NE-MRBTS-690501,16,270,23.0,759.0,11.0,313533.0
2025-05-07T02:45:00.000-04:00:00,NE-MRBTS-690501,16,270,23.0,759.0,11.0,313533.0
2025-05-07T02:45:00.000-04:00:00,NE-MRBTS-690501,16,270,23.0,759.0,11.0,313533.0
2025-05-07T02:45:00.000-04:00:00,NE-MRBTS-690501,16,270,23.0,759.0,11.0,313533.0
2025-05-07T03:00:00.000-04:00:00,NE-MRBTS-690501,13,132,124.0,505.0,13.0,313703.0
2025-05-07T03:00:00.000-04:00:00,NE-MRBTS-690501,13,132,124.0,505.0,13.0,313703.0
2025-05-07T03:00:00.000-04:00:00,NE-MRBTS-690501,13,132,124.0,505.0,13.0,313703.0
2025-05-07T03:00:00.000-04:00:00,NE-MRBTS-690501,13,132,124.0,505.0,13.0,313703.0
2025-05-07T03:15:00.000-04:00:00,NE-MRBTS-690501,11,114,8.0,649.0,11.0,313988.0
2025-05-07T03:15:00.000-04:00:00,NE-MRBTS-690501,11,114,8.0,649.0,11.0,313988.0
2025-05-07T03:15:00.000-04:00:00,NE-MRBTS-690501,11,114,8.0,649.0,11.0,313988.0
2025-05-07T03:15:00.000-04:00:00,NE-MRBTS-690501,11,114,8.0,649.0,11.0,313988.0
2025-05-07T03:30:00.000-04:00:00,NE-MRBTS-690501,13,139,9.0,306.0,10.0,314100.0
2025-05-07T03:30:00.000-04:00:00,NE-MRBTS-690501,13,139,9.0,306.0,10.0,314100.0
2025-05-07T03:30:00.000-04:00:00,NE-MRBTS-690501,13,139,9.0,306.0,10.0,314100.0
2025-05-07T03:30:00.000-04:00:00,NE-MRBTS-690501,13,139,9.0,306.0,10.0,314100.0
2025-05-07T04:00:00.000-04:00:00,NE-MRBTS-690501,11,101,6.0,224.0,9.0,314100.0
2025-05-07T04:00:00.000-04:00:00,NE-MRBTS-690501,11,101,6.0,224.0,9.0,314100.0
2025-05-07T04:00:00.000-04:00:00,NE-MRBTS-690501,11,101,6.0,224.0,9.0,314100.0
2025-05-07T04:00:00.000-04:00:00,NE-MRBTS-690501,11,101,6.0,224.0,9.0,314100.0
2025-05-07T04:15:00.000-04:00:00,NE-MRBTS-690501,14,108,11.0,250.0,9.0,314100.0
2025-05-07T04:15:00.000-04:00:00,NE-MRBTS-690501,14,108,11.0,250.0,9.0,314100.0
2025-05-07T04:15:00.000-04:00:00,NE-MRBTS-690501,14,108,11.0,250.0,9.0,314100.0
2025-05-07T04:15:00.000-04:00:00,NE-MRBTS-690501,14,108,11.0,250.0,9.0,314100.0
2025-05-07T04:30:00.000-04:00:00,NE-MRBTS-690501,11,186,6.0,311.0,8.0,314100.0
2025-05-07T04:30:00.000-04:00:00,NE-MRBTS-690501,11,186,6.0,311.0,8.0,314100.0
2025-05-07T04:30:00.000-04:00:00,NE-MRBTS-690501,11,186,6.0,311.0,8.0,314100.0
2025-05-07T04:30:00.000-04:00:00,NE-MRBTS-690501,11,186,6.0,311.0,8.0,314100.0
2025-05-07T05:00:00.000-04:00:00,NE-MRBTS-690501,14,209,6.0,306.0,9.0,314400.0
2025-05-07T05:00:00.000-04:00:00,NE-MRBTS-690501,14,209,6.0,306.0,9.0,314400.0
2025-05-07T05:00:00.000-04:00:00,NE-MRBTS-690501,14,209,6.0,306.0,9.0,314400.0
2025-05-07T05:00:00.000-04:00:00,NE-MRBTS-690501,14,209,6.0,306.0,9.0,314400.0
2025-05-07T05:15:00.000-04:00:00,NE-MRBTS-690501,14,179,6.0,279.0,9.0,314400.0
2025-05-07T05:15:00.000-04:00:00,NE-MRBTS-690501,14,179,6.0,279.0,9.0,314400.0
2025-05-07T05:15:00.000-04:00:00,NE-MRBTS-690501,14,179,6.0,279.0,9.0,314400.0
2025-05-07T05:15:00.000-04:00:00,NE-MRBTS-690501,14,179,6.0,279.0,9.0,314400.0
2025-05-07T05:30:00.000-04:00:00,NE-MRBTS-690501,10,256,8.0,306.0,9.0,314400.0
2025-05-07T05:30:00.000-04:00:00,NE-MRBTS-690501,10,256,8.0,306.0,9.0,314400.0
2025-05-07T05:30:00.000-04:00:00,NE-MRBTS-690501,10,256,8.0,306.0,9.0,314400.0
2025-05-07T05:30:00.000-04:00:00,NE-MRBTS-690501,10,256,8.0,306.0,9.0,314400.0
2025-05-07T06:00:00.000-04:00:00,NE-MRBTS-690501,14,547,7.0,310.0,11.0,314502.0
2025-05-07T06:00:00.000-04:00:00,NE-MRBTS-690501,14,547,7.0,310.0,11.0,314502.0
2025-05-07T06:00:00.000-04:00:00,NE-MRBTS-690501,14,547,7.0,310.0,11.0,314502.0
2025-05-07T06:00:00.000-04:00:00,NE-MRBTS-690501,14,547,7.0,310.0,11.0,314502.0
2025-05-07T06:15:00.000-04:00:00,NE-MRBTS-690501,16,613,41.0,639.0,11.0,314601.0
2025-05-07T06:15:00.000-04:00:00,NE-MRBTS-690501,16,613,41.0,639.0,11.0,314601.0
2025-05-07T06:15:00.000-04:00:00,NE-MRBTS-690501,16,613,41.0,639.0,11.0,314601.0
2025-05-07T06:15:00.000-04:00:00,NE-MRBTS-690501,16,613,41.0,639.0,11.0,314601.0
2025-05-07T06:30:00.000-04:00:00,NE-MRBTS-690501,15,414,6.0,328.0,13.0,314667.0
2025-05-07T06:30:00.000-04:00:00,NE-MRBTS-690501,15,414,6.0,328.0,13.0,314667.0
2025-05-07T06:30:00.000-04:00:00,NE-MRBTS-690501,15,414,6.0,328.0,13.0,314667.0
2025-05-07T06:30:00.000-04:00:00,NE-MRBTS-690501,15,414,6.0,328.0,13.0,314667.0
2025-05-07T07:00:00.000-04:00:00,NE-MRBTS-690501,20,584,4.0,326.0,11.0,314799.0
2025-05-07T07:00:00.000-04:00:00,NE-MRBTS-690501,20,584,4.0,326.0,11.0,314799.0
2025-05-07T07:00:00.000-04:00:00,NE-MRBTS-690501,20,584,4.0,326.0,11.0,314799.0
2025-05-07T07:00:00.000-04:00:00,NE-MRBTS-690501,20,584,4.0,326.0,11.0,314799.0
2025-05-07T07:15:00.000-04:00:00,NE-MRBTS-690501,18,795,24.0,430.0,12.0,315078.0
2025-05-07T07:15:00.000-04:00:00,NE-MRBTS-690501,18,795,24.0,430.0,12.0,315078.0
2025-05-07T07:15:00.000-04:00:00,NE-MRBTS-690501,18,795,24.0,430.0,12.0,315078.0
2025-05-07T07:15:00.000-04:00:00,NE-MRBTS-690501,18,795,24.0,430.0,12.0,315078.0
2025-05-07T07:30:00.000-04:00:00,NE-MRBTS-690501,19,995,37.0,761.0,12.0,315117.0
2025-05-07T07:30:00.000-04:00:00,NE-MRBTS-690501,19,995,37.0,761.0,12.0,315117.0
2025-05-07T07:30:00.000-04:00:00,NE-MRBTS-690501,19,995,37.0,761.0,12.0,315117.0
2025-05-07T07:30:00.000-04:00:00,NE-MRBTS-690501,19,995,37.0,761.0,12.0,315117.0
2025-05-07T08:00:00.000-04:00:00,NE-MRBTS-690501,30,1483,16.0,761.0,12.0,315980.0
2025-05-07T08:00:00.000-04:00:00,NE-MRBTS-690501,30,1483,16.0,761.0,12.0,315980.0
2025-05-07T08:00:00.000-04:00:00,NE-MRBTS-690501,30,1483,16.0,761.0,12.0,315980.0
2025-05-07T08:00:00.000-04:00:00,NE-MRBTS-690501,30,1483,16.0,761.0,12.0,315980.0
2025-05-07T08:15:00.000-04:00:00,NE-MRBTS-690501,26,1607,27.0,758.0,11.0,316557.0
2025-05-07T08:15:00.000-04:00:00,NE-MRBTS-690501,26,1607,27.0,758.0,11.0,316557.0
2025-05-07T08:15:00.000-04:00:00,NE-MRBTS-690501,26,1607,27.0,758.0,11.0,316557.0
2025-05-07T08:15:00.000-04:00:00,NE-MRBTS-690501,26,1607,27.0,758.0,11.0,316557.0
2025-05-07T08:30:00.000-04:00:00,NE-MRBTS-690501,33,1898,23.0,759.0,11.0,318258.0
2025-05-07T08:30:00.000-04:00:00,NE-MRBTS-690501,33,1898,23.0,759.0,11.0,318258.0
2025-05-07T08:30:00.000-04:00:00,NE-MRBTS-690501,33,1898,23.0,759.0,11.0,318258.0
2025-05-07T08:30:00.000-04:00:00,NE-MRBTS-690501,33,1898,23.0,759.0,11.0,318258.0
2025-05-07T09:00:00.000-04:00:00,NE-MRBTS-690501,31,1752,5.0,342.0,10.0,320926.0
2025-05-07T09:00:00.000-04:00:00,NE-MRBTS-690501,31,1752,5.0,342.0,10.0,320926.0
2025-05-07T09:00:00.000-04:00:00,NE-MRBTS-690501,31,1752,5.0,342.0,10.0,320926.0
2025-05-07T09:00:00.000-04:00:00,NE-MRBTS-690501,31,1752,5.0,342.0,10.0,320926.0
2025-05-07T09:15:00.000-04:00:00,NE-MRBTS-690501,33,1803,51.0,642.0,11.0,321544.0
2025-05-07T09:15:00.000-04:00:00,NE-MRBTS-690501,33,1803,51.0,642.0,11.0,321544.0
2025-05-07T09:15:00.000-04:00:00,NE-MRBTS-690501,33,1803,51.0,642.0,11.0,321544.0
2025-05-07T09:15:00.000-04:00:00,NE-MRBTS-690501,33,1803,51.0,642.0,11.0,321544.0
2025-05-07T09:30:00.000-04:00:00,NE-MRBTS-690501,29,1846,8.0,518.0,10.0,322422.0
2025-05-07T09:30:00.000-04:00:00,NE-MRBTS-690501,29,1846,8.0,518.0,10.0,322422.0
2025-05-07T09:30:00.000-04:00:00,NE-MRBTS-690501,29,1846,8.0,518.0,10.0,322422.0
2025-05-07T09:30:00.000-04:00:00,NE-MRBTS-690501,29,1846,8.0,518.0,10.0,322422.0
2025-05-07T10:00:00.000-04:00:00,NE-MRBTS-690501,34,2238,8.0,761.0,11.0,323747.0
2025-05-07T10:00:00.000-04:00:00,NE-MRBTS-690501,34,2238,8.0,761.0,11.0,323747.0
2025-05-07T10:00:00.000-04:00:00,NE-MRBTS-690501,34,2238,8.0,761.0,11.0,323747.0
2025-05-07T10:00:00.000-04:00:00,NE-MRBTS-690501,34,2238,8.0,761.0,11.0,323747.0
2025-05-07T10:15:00.000-04:00:00,NE-MRBTS-690501,31,1941,7.0,761.0,11.0,324903.0
2025-05-07T10:15:00.000-04:00:00,NE-MRBTS-690501,31,1941,7.0,761.0,11.0,324903.0
2025-05-07T10:15:00.000-04:00:00,NE-MRBTS-690501,31,1941,7.0,761.0,11.0,324903.0
2025-05-07T10:15:00.000-04:00:00,NE-MRBTS-690501,31,1941,7.0,761.0,11.0,324903.0
2025-05-07T10:30:00.000-04:00:00,NE-MRBTS-690501,33,1930,13.0,760.0,11.0,325738.0
2025-05-07T10:30:00.000-04:00:00,NE-MRBTS-690501,33,1930,13.0,760.0,11.0,325738.0
2025-05-07T10:30:00.000-04:00:00,NE-MRBTS-690501,33,1930,13.0,760.0,11.0,325738.0
2025-05-07T10:30:00.000-04:00:00,NE-MRBTS-690501,33,1930,13.0,760.0,11.0,325738.0
2025-05-07T11:00:00.000-04:00:00,NE-MRBTS-690501,32,1995,7.0,723.0,11.0,326786.0
2025-05-07T11:00:00.000-04:00:00,NE-MRBTS-690501,32,1995,7.0,723.0,11.0,326786.0
2025-05-07T11:00:00.000-04:00:00,NE-MRBTS-690501,32,1995,7.0,723.0,11.0,326786.0
2025-05-07T11:00:00.000-04:00:00,NE-MRBTS-690501,32,1995,7.0,723.0,11.0,326786.0
2025-05-07T11:15:00.000-04:00:00,NE-MRBTS-690501,33,1973,6.0,679.0,10.0,327518.0
2025-05-07T11:15:00.000-04:00:00,NE-MRBTS-690501,33,1973,6.0,679.0,10.0,327518.0
2025-05-07T11:15:00.000-04:00:00,NE-MRBTS-690501,33,1973,6.0,679.0,10.0,327518.0
2025-05-07T11:15:00.000-04:00:00,NE-MRBTS-690501,33,1973,6.0,679.0,10.0,327518.0
2025-05-07T11:30:00.000-04:00:00,NE-MRBTS-690501,27,1405,6.0,759.0,10.0,328149.0
2025-05-07T11:30:00.000-04:00:00,NE-MRBTS-690501,27,1405,6.0,759.0,10.0,328149.0
2025-05-07T11:30:00.000-04:00:00,NE-MRBTS-690501,27,1405,6.0,759.0,10.0,328149.0
2025-05-07T11:30:00.000-04:00:00,NE-MRBTS-690501,27,1405,6.0,759.0,10.0,328149.0
2025-05-07T12:00:00.000-04:00:00,NE-MRBTS-690501,36,1868,24.0,760.0,12.0,328883.0
2025-05-07T12:00:00.000-04:00:00,NE-MRBTS-690501,36,1868,24.0,760.0,12.0,328883.0
2025-05-07T12:00:00.000-04:00:00,NE-MRBTS-690501,36,1868,24.0,760.0,12.0,328883.0
2025-05-07T12:00:00.000-04:00:00,NE-MRBTS-690501,36,1868,24.0,760.0,12.0,328883.0
2025-05-07T12:15:00.000-04:00:00,NE-MRBTS-690501,34,1839,23.0,675.0,12.0,330164.0
2025-05-07T12:15:00.000-04:00:00,NE-MRBTS-690501,34,1839,23.0,675.0,12.0,330164.0
2025-05-07T12:15:00.000-04:00:00,NE-MRBTS-690501,34,1839,23.0,675.0,12.0,330164.0
2025-05-07T12:15:00.000-04:00:00,NE-MRBTS-690501,34,1839,23.0,675.0,12.0,330164.0
2025-05-07T12:30:00.000-04:00:00,NE-MRBTS-690501,26,1573,23.0,746.0,12.0,331525.0
2025-05-07T12:30:00.000-04:00:00,NE-MRBTS-690501,26,1573,23.0,746.0,12.0,331525.0
2025-05-07T12:30:00.000-04:00:00,NE-MRBTS-690501,26,1573,23.0,746.0,12.0,331525.0
2025-05-07T12:30:00.000-04:00:00,NE-MRBTS-690501,26,1573,23.0,746.0,12.0,331525.0
2025-05-07T13:00:00.000-04:00:00,NE-MRBTS-690501,29,1876,22.0,693.0,11.0,332438.0
2025-05-07T13:00:00.000-04:00:00,NE-MRBTS-690501,29,1876,22.0,693.0,11.0,332438.0
2025-05-07T13:00:00.000-04:00:00,NE-MRBTS-690501,29,1876,22.0,693.0,11.0,332438.0
2025-05-07T13:00:00.000-04:00:00,NE-MRBTS-690501,29,1876,22.0,693.0,11.0,332438.0
2025-05-07T13:15:00.000-04:00:00,NE-MRBTS-690501,27,1636,13.0,731.0,11.0,333277.0
2025-05-07T13:15:00.000-04:00:00,NE-MRBTS-690501,27,1636,13.0,731.0,11.0,333277.0
2025-05-07T13:15:00.000-04:00:00,NE-MRBTS-690501,27,1636,13.0,731.0,11.0,333277.0
2025-05-07T13:15:00.000-04:00:00,NE-MRBTS-690501,27,1636,13.0,731.0,11.0,333277.0
2025-05-07T13:30:00.000-04:00:00,NE-MRBTS-690501,28,1563,26.0,760.0,12.0,334108.0
2025-05-07T13:30:00.000-04:00:00,NE-MRBTS-690501,28,1563,26.0,760.0,12.0,334108.0
2025-05-07T13:30:00.000-04:00:00,NE-MRBTS-690501,28,1563,26.0,760.0,12.0,334108.0
2025-05-07T13:30:00.000-04:00:00,NE-MRBTS-690501,28,1563,26.0,760.0,12.0,334108.0
2025-05-07T14:00:00.000-04:00:00,NE-MRBTS-690501,27,1455,11.0,761.0,11.0,336555.0
2025-05-07T14:00:00.000-04:00:00,NE-MRBTS-690501,27,1455,11.0,761.0,11.0,336555.0
2025-05-07T14:00:00.000-04:00:00,NE-MRBTS-690501,27,1455,11.0,761.0,11.0,336555.0
2025-05-07T14:00:00.000-04:00:00,NE-MRBTS-690501,27,1455,11.0,761.0,11.0,336555.0
2025-05-07T14:15:00.000-04:00:00,NE-MRBTS-690501,31,1829,19.0,760.0,11.0,337704.0
2025-05-07T14:15:00.000-04:00:00,NE-MRBTS-690501,31,1829,19.0,760.0,11.0,337704.0
2025-05-07T14:15:00.000-04:00:00,NE-MRBTS-690501,31,1829,19.0,760.0,11.0,337704.0
2025-05-07T14:15:00.000-04:00:00,NE-MRBTS-690501,31,1829,19.0,760.0,11.0,337704.0
2025-05-07T14:30:00.000-04:00:00,NE-MRBTS-690501,28,1565,12.0,760.0,11.0,338721.0
2025-05-07T14:30:00.000-04:00:00,NE-MRBTS-690501,28,1565,12.0,760.0,11.0,338721.0
2025-05-07T14:30:00.000-04:00:00,NE-MRBTS-690501,28,1565,12.0,760.0,11.0,338721.0
2025-05-07T14:30:00.000-04:00:00,NE-MRBTS-690501,28,1565,12.0,760.0,11.0,338721.0
2025-05-07T15:00:00.000-04:00:00,NE-MRBTS-690501,28,1622,12.0,740.0,11.0,340848.0
2025-05-07T15:00:00.000-04:00:00,NE-MRBTS-690501,28,1622,12.0,740.0,11.0,340848.0
2025-05-07T15:00:00.000-04:00:00,NE-MRBTS-690501,28,1622,12.0,740.0,11.0,340848.0
2025-05-07T15:00:00.000-04:00:00,NE-MRBTS-690501,28,1622,12.0,740.0,11.0,340848.0
2025-05-07T15:15:00.000-04:00:00,NE-MRBTS-690501,32,1977,37.0,760.0,11.0,341434.0
2025-05-07T15:15:00.000-04:00:00,NE-MRBTS-690501,32,1977,37.0,760.0,11.0,341434.0
2025-05-07T15:15:00.000-04:00:00,NE-MRBTS-690501,32,1977,37.0,760.0,11.0,341434.0
2025-05-07T15:15:00.000-04:00:00,NE-MRBTS-690501,32,1977,37.0,760.0,11.0,341434.0
2025-05-07T15:30:00.000-04:00:00,NE-MRBTS-690501,34,660,29.0,746.0,11.0,341862.0
2025-05-07T15:30:00.000-04:00:00,NE-MRBTS-690501,34,660,29.0,746.0,11.0,341862.0
2025-05-07T15:30:00.000-04:00:00,NE-MRBTS-690501,34,660,29.0,746.0,11.0,341862.0
2025-05-07T15:30:00.000-04:00:00,NE-MRBTS-690501,34,660,29.0,746.0,11.0,341862.0
2025-05-07T16:00:00.000-04:00:00,NE-MRBTS-690501,27,1101,67.0,707.0,12.0,343496.0
2025-05-07T16:00:00.000-04:00:00,NE-MRBTS-690501,27,1101,67.0,707.0,12.0,343496.0
2025-05-07T16:00:00.000-04:00:00,NE-MRBTS-690501,27,1101,67.0,707.0,12.0,343496.0
2025-05-07T16:00:00.000-04:00:00,NE-MRBTS-690501,27,1101,67.0,707.0,12.0,343496.0
2025-05-07T16:15:00.000-04:00:00,NE-MRBTS-690501,21,961,65.0,617.0,12.0,344145.0
2025-05-07T16:15:00.000-04:00:00,NE-MRBTS-690501,21,961,65.0,617.0,12.0,344145.0
2025-05-07T16:15:00.000-04:00:00,NE-MRBTS-690501,21,961,65.0,617.0,12.0,344145.0
2025-05-07T16:15:00.000-04:00:00,NE-MRBTS-690501,21,961,65.0,617.0,12.0,344145.0
2025-05-07T16:30:00.000-04:00:00,NE-MRBTS-690501,18,689,58.0,758.0,11.0,344600.0
2025-05-07T16:30:00.000-04:00:00,NE-MRBTS-690501,18,689,58.0,758.0,11.0,344600.0
2025-05-07T16:30:00.000-04:00:00,NE-MRBTS-690501,18,689,58.0,758.0,11.0,344600.0
2025-05-07T16:30:00.000-04:00:00,NE-MRBTS-690501,18,689,58.0,758.0,11.0,344600.0
2025-05-07T17:00:00.000-04:00:00,NE-MRBTS-690501,16,624,10.0,579.0,13.0,345592.0
2025-05-07T17:00:00.000-04:00:00,NE-MRBTS-690501,16,624,10.0,579.0,13.0,345592.0
2025-05-07T17:00:00.000-04:00:00,NE-MRBTS-690501,16,624,10.0,579.0,13.0,345592.0
2025-05-07T17:00:00.000-04:00:00,NE-MRBTS-690501,16,624,10.0,579.0,13.0,345592.0
2025-05-07T17:15:00.000-04:00:00,NE-MRBTS-690501,21,622,27.0,735.0,13.0,345812.0
2025-05-07T17:15:00.000-04:00:00,NE-MRBTS-690501,21,622,27.0,735.0,13.0,345812.0
2025-05-07T17:15:00.000-04:00:00,NE-MRBTS-690501,21,622,27.0,735.0,13.0,345812.0
2025-05-07T17:15:00.000-04:00:00,NE-MRBTS-690501,21,622,27.0,735.0,13.0,345812.0
2025-05-07T17:30:00.000-04:00:00,NE-MRBTS-690501,16,601,54.0,760.0,14.0,346351.0
2025-05-07T17:30:00.000-04:00:00,NE-MRBTS-690501,16,601,54.0,760.0,14.0,346351.0
2025-05-07T17:30:00.000-04:00:00,NE-MRBTS-690501,16,601,54.0,760.0,14.0,346351.0
2025-05-07T17:30:00.000-04:00:00,NE-MRBTS-690501,16,601,54.0,760.0,14.0,346351.0
2025-05-07T18:00:00.000-04:00:00,NE-MRBTS-690501,19,653,45.0,761.0,11.0,346904.0
2025-05-07T18:00:00.000-04:00:00,NE-MRBTS-690501,19,653,45.0,761.0,11.0,346904.0
2025-05-07T18:00:00.000-04:00:00,NE-MRBTS-690501,19,653,45.0,761.0,11.0,346904.0
2025-05-07T18:00:00.000-04:00:00,NE-MRBTS-690501,19,653,45.0,761.0,11.0,346904.0
2025-05-07T18:15:00.000-04:00:00,NE-MRBTS-690501,16,584,10.0,333.0,10.0,346934.0
2025-05-07T18:15:00.000-04:00:00,NE-MRBTS-690501,16,584,10.0,333.0,10.0,346934.0
2025-05-07T18:15:00.000-04:00:00,NE-MRBTS-690501,16,584,10.0,333.0,10.0,346934.0
2025-05-07T18:15:00.000-04:00:00,NE-MRBTS-690501,16,584,10.0,333.0,10.0,346934.0
2025-05-07T18:30:00.000-04:00:00,NE-MRBTS-690501,15,529,9.0,724.0,11.0,347003.0
2025-05-07T18:30:00.000-04:00:00,NE-MRBTS-690501,15,529,9.0,724.0,11.0,347003.0
2025-05-07T18:30:00.000-04:00:00,NE-MRBTS-690501,15,529,9.0,724.0,11.0,347003.0
2025-05-07T18:30:00.000-04:00:00,NE-MRBTS-690501,15,529,9.0,724.0,11.0,347003.0
2025-05-07T19:00:00.000-04:00:00,NE-MRBTS-690501,18,508,77.0,740.0,12.0,348338.0
2025-05-07T19:00:00.000-04:00:00,NE-MRBTS-690501,18,508,77.0,740.0,12.0,348338.0
2025-05-07T19:00:00.000-04:00:00,NE-MRBTS-690501,18,508,77.0,740.0,12.0,348338.0
2025-05-07T19:00:00.000-04:00:00,NE-MRBTS-690501,18,508,77.0,740.0,12.0,348338.0
2025-05-07T19:15:00.000-04:00:00,NE-MRBTS-690501,17,655,10.0,428.0,10.0,348713.0
2025-05-07T19:15:00.000-04:00:00,NE-MRBTS-690501,17,655,10.0,428.0,10.0,348713.0
2025-05-07T19:15:00.000-04:00:00,NE-MRBTS-690501,17,655,10.0,428.0,10.0,348713.0
2025-05-07T19:15:00.000-04:00:00,NE-MRBTS-690501,17,655,10.0,428.0,10.0,348713.0
2025-05-07T19:30:00.000-04:00:00,NE-MRBTS-690501,14,525,16.0,735.0,10.0,348789.0
2025-05-07T19:30:00.000-04:00:00,NE-MRBTS-690501,14,525,16.0,735.0,10.0,348789.0
2025-05-07T19:30:00.000-04:00:00,NE-MRBTS-690501,14,525,16.0,735.0,10.0,348789.0
2025-05-07T19:30:00.000-04:00:00,NE-MRBTS-690501,14,525,16.0,735.0,10.0,348789.0
2025-05-07T20:00:00.000-04:00:00,NE-MRBTS-690501,16,586,16.0,320.0,11.0,350319.0
2025-05-07T20:00:00.000-04:00:00,NE-MRBTS-690501,16,586,16.0,320.0,11.0,350319.0
2025-05-07T20:00:00.000-04:00:00,NE-MRBTS-690501,16,586,16.0,320.0,11.0,350319.0
2025-05-07T20:00:00.000-04:00:00,NE-MRBTS-690501,16,586,16.0,320.0,11.0,350319.0
2025-05-07T20:15:00.000-04:00:00,NE-MRBTS-690501,17,529,5.0,326.0,9.0,350401.0
2025-05-07T20:15:00.000-04:00:00,NE-MRBTS-690501,17,529,5.0,326.0,9.0,350401.0
2025-05-07T20:15:00.000-04:00:00,NE-MRBTS-690501,17,529,5.0,326.0,9.0,350401.0
2025-05-07T20:15:00.000-04:00:00,NE-MRBTS-690501,17,529,5.0,326.0,9.0,350401.0
2025-05-07T20:30:00.000-04:00:00,NE-MRBTS-690501,14,531,8.0,302.0,9.0,350450.0
2025-05-07T20:30:00.000-04:00:00,NE-MRBTS-690501,14,531,8.0,302.0,9.0,350450.0
2025-05-07T20:30:00.000-04:00:00,NE-MRBTS-690501,14,531,8.0,302.0,9.0,350450.0
2025-05-07T20:30:00.000-04:00:00,NE-MRBTS-690501,14,531,8.0,302.0,9.0,350450.0
2025-05-07T21:00:00.000-04:00:00,NE-MRBTS-690501,17,282,4.0,315.0,8.0,350701.0
2025-05-07T21:00:00.000-04:00:00,NE-MRBTS-690501,17,282,4.0,315.0,8.0,350701.0
2025-05-07T21:00:00.000-04:00:00,NE-MRBTS-690501,17,282,4.0,315.0,8.0,350701.0
2025-05-07T21:00:00.000-04:00:00,NE-MRBTS-690501,17,282,4.0,315.0,8.0,350701.0
2025-05-07T21:15:00.000-04:00:00,NE-MRBTS-690501,14,242,47.0,623.0,14.0,350701.0
2025-05-07T21:15:00.000-04:00:00,NE-MRBTS-690501,14,242,47.0,623.0,14.0,350701.0
2025-05-07T21:15:00.000-04:00:00,NE-MRBTS-690501,14,242,47.0,623.0,14.0,350701.0
2025-05-07T21:15:00.000-04:00:00,NE-MRBTS-690501,14,242,47.0,623.0,14.0,350701.0
2025-05-07T21:30:00.000-04:00:00,NE-MRBTS-690501,14,212,7.0,313.0,10.0,350788.0
2025-05-07T21:30:00.000-04:00:00,NE-MRBTS-690501,14,212,7.0,313.0,10.0,350788.0
2025-05-07T21:30:00.000-04:00:00,NE-MRBTS-690501,14,212,7.0,313.0,10.0,350788.0
2025-05-07T21:30:00.000-04:00:00,NE-MRBTS-690501,14,212,7.0,313.0,10.0,350788.0
2025-05-07T22:00:00.000-04:00:00,NE-MRBTS-690501,13,229,6.0,312.0,9.0,351100.0
2025-05-07T22:00:00.000-04:00:00,NE-MRBTS-690501,13,229,6.0,312.0,9.0,351100.0
2025-05-07T22:00:00.000-04:00:00,NE-MRBTS-690501,13,229,6.0,312.0,9.0,351100.0
2025-05-07T22:00:00.000-04:00:00,NE-MRBTS-690501,13,229,6.0,312.0,9.0,351100.0
